122.71084,1.6805339,1.6805339,9.466408,7.038659,0.0,6.787345,122.71084,1.6805339,1.6805339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6790626,0.0,0.0,0.0,0.0,0.0
1.6805339,123.04731,9.717722,6.787345,1.6805339,0.0,4.108282,1.6805339,123.04731,1.6805339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6790626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6805339,9.717722,141.1653,4.696069,7.711603,0.0,1.6805339,1.6805339,9.717722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0155346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0155346,0.0,0.0,0.0,0.0
9.466408,6.787345,4.696069,140.50055,1.6805339,0.0,6.5360303,9.466408,6.787345,1.6805339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0155346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.038659,1.6805339,7.711603,1.6805339,143.03424,0.0,1.6805339,7.038659,1.6805339,1.6805339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0155346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,146.06384,0.0,0.0,0.0,3.0155346,3.0155346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0155346,0.0,0.0,0.0,0.0,0.0,3.0155346,0.0,0.0
6.787345,4.108282,1.6805339,6.5360303,1.6805339,0.0,142.70596,6.787345,4.108282,1.6805339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0155346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.71084,1.6805339,1.6805339,9.466408,7.038659,0.0,6.787345,122.71084,1.6805339,1.6805339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6790626,0.0,0.0,0.0,0.0,0.0
1.6805339,123.04731,9.717722,6.787345,1.6805339,0.0,4.108282,1.6805339,123.04731,1.6805339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6790626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6805339,1.6805339,1.6805339,1.6805339,1.6805339,3.0155346,1.6805339,1.6805339,0.0,145.23967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0155346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
